review_id,user_id,business_id,stars,useful,funny,cool,text,date
F_VKSnlBqk4145Hzrla7Jg,S9GD5PRbE11cdF11xF32hg,D5V0Fawd6ODVgqCY8xngsw,5,11,1,10,"Summary: great location, great service, incredibly comfortable clean rooms. First rate.
We stayed here for two nights when we were in town to work the election. Got a good deal through TripAdvisor using Booking.com . When we arrived, we were told that the hotel upgraded our room. Turns out to be a large room with huge king bed on the 18th floor with a corner view. Spectacular! Everything was clean, modern and lovely, and the sheets and comforters and pillows were incredibly comfortable. Room was very quiet we heard only the slightest noise from the binging of the elevator and the slamming of doors by our neighbors.
Parking was easy, if a bit pricey, but worth the convenience. Great service on check-in from valet parking to assistance with luggage to checkin to assistance with luggage to our room. Concierge was extremely helpful arranging for a dinner reservation at short notice. 
We did not use the bar which looked great, particularly if you are a Bourbon lover. 
Lobby area is stunning, with renovated marble and a safe from its former incarnation as a bank. 
Perfect location, a block from Reading Terminal Market and access to all the attractions of center city Philadelphia.",2016-11-10 03:07:30
mugT9LMbO7KFj_SfHcZLVg,g2ne7kPY3ttcd3uf0vqz-Q,VO5Jphyqmoa62lbA7-vzpQ,5,0,0,0,"Such an outstanding show!! We are here from Las Vegas visiting family in Tucson.  Living in Las Vegas, I see several shows a year, however they don't all have the charm and family feel that the Gaslight Theatre has. The actors and band are all a joy to watch perform. The jokes are funny and sweet and it's a great time to be had at any age. I definitely recommend this to any and all who enjoy a fun time for any occasion or for even no occasion at all.",2014-02-24 04:51:02
-FLvaKCeYmEMtVQMIkQHdQ,fK2InDgVRRLPTWApH6untQ,N5ekxQd7wGHWJJK-p9qqXw,2,2,1,0,"This place is OVERRATED. Been twice now and I felt a review was necessary. 

Pros: Birra Morretti on tap, sexy menu, chic decor, good service, octopus appetizer, squid ink pasta

Cons: Carpaccio is one of my favorite foods and this was not very good at all (no crostini, horseradish or arugula for one thing...and I don't know where the ""Italian kimchi"" was but of that is a play on words regarding the roasted capers then I'm not sure I follow their line of thinking -- kimchi is fermented cabbage after all), sticks on sticks on sticks of butter is used in preparation of the Carbonara which totally drowned out the taste of the guanciale and I didn't see the value at all in adding corn to the dish, Brussels sprouts are just okay but what's worse is that you smell like them for 2 days (I didn't even eat them the second time around and I still smell them today!), mushroom/fontina/truffle pizza and the Quattro formaggi/pancetta were too rich for my blood. This seemed to be the theme: too much burro. 

If I go back, I will be getting Chicken Piccata because it's a great dish and very difficult to mess up. Something tells me though that it will be a little buttery...",2015-11-18 18:51:34
gBPZXVqnVq-yd1RdQlgHfA,70p7ZC7JNkAn4YHJL2oLqQ,9gObo5ltOMo6UgsaXaHPWA,4,0,0,0,"Went there yesterday for the restaurant week lunch. Terrific view of Philadelphia, probably a lot better at night. We had the shrimp cocktail and smoked salmon as the first course, both very good. For the second course, had the farm egg frittata and the fried flounder sandwich, which were good. The third course of lemon meringue tart and toasted banana marshmallow was excellent. If you like marshmallows, the toasted banana marshmallow is a must-have. Flawless service, one of the best I have seen.",2012-10-08 16:47:36
DJKV8RQ_tdSh_bEMjFfFaA,wDcWtWGawI8Rz2wZRYnGlQ,VbItL6RDULtnw4YvB6EhVg,4,0,0,0,"Tough to find good salads in this part of town, and their chicken apple walnut salad is probably the best of the neighborhood",2017-04-07 23:44:12
n5zZ0xwSo7Uyq2v5d2_acA,uuRROPCPc22kbNg0wEaI2w,D2kZP7jvrWTuRzcPY6NbqA,5,0,0,0,"My go-to breakfast place. The portions are great. I love the skillets and my bf is obsessed with the biscuits and gravy, he says they are the best he's ever had. My only criticism is sometimes the coffee tastes like it's been out for a while.",2015-11-18 18:28:22
SMMcnv0U52M5wHGbSIuLTw,H23mqs3dfQZJKmVhdFLL8A,5IFqqWJTaPNoY2ZgRlX73w,4,0,0,0,"great tossed salad, phenomenal spaghetti agli olio. i'm glad we walked six miles before we ate because the portions are big. great pasta, so-so wine but wonderful customer service. don't go for the pizza. prices seemed a little high for a little pizzeria but the pasta is worth it and so is the friendliness of the staff.",2011-02-14 03:17:43
Gy66c2CKhEMFC231Gqykjw,APB7OgxLasHDj4MoRu8XIQ,Zdw5rbtAWguwcT9h_X4xRA,2,0,0,0,"Not pet friendly which is quite odd since it's a ""farm"", although no signs state such a thing.. Everyone was friendly except for one old bat cashier. I assume she was some type of manager making sure nobody was going to leave with a smile on their face..",2018-07-08 01:44:25
U5LBZQ10DzKoi1RvwYvg6A,Lui_eOhAkmw_fKfPsZyzYA,GlYN-RJyL_YwxIqsSDo1ag,4,1,1,1,"The menu at Mother Hubbard's is unique among brunch restaurants in Tucson. You can find waffles made with unconventional grains (buckwheat, corn, green corn)! The sausages, bacon, and brisket are made in-house (and are delicious)! There are many different Southwestern interpretations of traditional egg dishes as well. 
This restaurant tends to be busy, and the space is not large. I recommend showing up early (before 10:00 AM), or be prepared to wait.
This is not a ""high end"" dining experience, but the food is interesting and delicious, so Mother Hubbard's is well worth a visit.",2016-11-09 21:06:09
p48LbFL7VDl6DxdSdy3b5Q,IFOLhI6njFY3mHy53FNo4g,LnQRfj3pPz0369stRnwUWw,5,0,0,0,The service and food was outstanding!! I will definitely be a return customer here. The helpings are respectable and worth the money. I can see why they have a really high rating!!,2015-09-09 23:05:51
hQZLwzQiuqsjfbq4D_48qQ,LqC5hNXcFVY-jcbyxi-tuQ,GBTPC53ZrG1ZBY3DT8Mbcw,2,1,0,0,"THE GOOD: great food for a decent price.  We got the $65 oyster platter which came with 12 huge and succulent oysters, about a dozen each of clams and mussels, 10-12 tails of jumbo shrimp, about half of a huge king crab, 2 small sauce cups of ceviche, and 3 different sauces including a malt vinegar, cocktail sauce, and a spicy mayonnaise dipping sauce, as well as multiple wedges of lemon.  The platter was huge and probably could have fed 3-4 people, though I was able to eat most of it with some help from the fiancee.  The oysters were fresh and delicious and were the star of the platter, while the crab was the not seasoned and somewhat bland compared to the rest of the platter.  Of note, I liked the shrimp as they were steamed with a spicy cajun seasoning which was a nice Louisiana touch.

We also ordered the fried oyster, bacon, romaine lettuce, and avocado salad which was decent.  The fried oysters on the salad were perfectly prepared, though the bacon was thick cut and a bit on the tough/chewy side (i prefer bacon in a salad to be crispy).

THE BAD: Service was horrible.  I think we got the worst server in the restaurant; here's the breakdown: His appearance--his long hair made me think he should have been in an 80's hair metal band instead of serving in a moderately upscale seafood restaurant.  His service--inattentive: 1. he never introduced himself before taking our order, 2. he didn't allow us to finish our order as after we ordered our oyster platter he took our menus and walked away and I had to get another waiter/server to order a salad that we wanted to come with our oyster platter, 3.  He forgot our bread, and we didn't realize we were supposed to get bread until halfway through our meal when we saw other tables getting bread, 4. We asked him for lemon with our water and he forgot after multiple queries, and we actually asked 3 different waiter/waitresses/servers for lemon and they all forgot, though our main waiter eventually remembered and brought the lemon to us in the middle of our meal.  The final straw in this terrible haystack was his apathy and rude demeanor at the end of our meal--after taking my credit card and charging for the meal, he walked by our table and threw the credit card/receipt pad so that it plopped on our table and said ""here you go"" and continued walking away like he didn't care.  Overall, it seemed like he did not really care for his job and was there just going through the motions.  I was surprised that a restaurant of Luke's stature hired a waiter like this, as with an appropriate waiter and appropriate service, this meal would have been phenomenal.  Unfortuntely, the service left us in a sour mood despite the quality of the food.  If the service would have matched the food, Luke would have deserved a 4 or 5 stars in my mind, but because of the poor service we received, I gave the restaurant 2/5 stars.",2014-02-24 03:58:18
d6yq11o_yBf66jEn2nEAgQ,qo5Be6hrouKNqsUKRkPU1A,A2q7d-CBM2-81tVkmS4JMw,3,0,0,0,My mom and I went here for brunch last weekend. Just skip the food and go straight to the dessert. The cheesecake is HEAVEN and the macaroons are to die for.,2014-06-28 16:08:48
m4g28YSkLCI21oDTaovsCA,hwzrnwUiqJUHSN_Gmpp4pA,dWWOryYimQs3EzmejrVt7w,5,3,1,1,"Seriously the best pizza I think I've ever had! The crust was crunchy, the cheese was gooey, the prices were fair, and the sauce was yummy! I like that this place can accommodate large families or birthday parties like for kiddos, but they also have a bar in the back. There are TVs all around playing different games which is also nice. There is a tiny arcade in the back too. We shall definitely be back!",2013-11-14 16:28:51
CS-gPILfThFbXmhYegdRDQ,NYT_X8OQKp337NLxWi1FfQ,WecgAHgzAPLOmM-6-Iga2A,4,1,0,0,"Ordered from here last night. The pizza was really good, the delivery time was fast and the driver was nice. I will be ordering in the future. Their cheese makes their pizza.",2013-06-24 23:31:16
KOtKYMrMHG4TbcGH7jjYsA,wTYt2jBaVIShrcJ_DcUIcg,35GCFtezJ3upyqGf-zJ8MA,3,0,0,0,Very slow service.  Was 10 min after we sat down for anyone to come to the table to do anything other then bringing us water and papadum. Noone seemed to care we were here. To there favor they are busy and the food is food. Not sure it was worth an hour from time we ordered to getting the food to the table.,2014-06-28 00:04:09
VayOV9iKcIJhliUlPLQGOg,7xyYEgcPDFJ3IoOr0boQuQ,Dv6RfXLYe1atjgz3Xf4GGw,5,0,0,0,"Restaurant has an excellent service, good tasting food, for someone on a rush, or someone looking to have a vegan experience.. I Totally recommended.",2014-05-08 01:11:32
Z31F-nugb_9kAUaFvb3rdw,tNq35k92WAkSLSqeof03hg,jMZ56S8Y1t7cA1Ob-d-qeA,5,2,1,0,"A tour guide perfectly described the difference between Bourbon Street and Frenchman Street. Bourbon Street is for drunks, drag queens, and prostitutes. Frenchman Street is where the music is. I highly recommend Three Muses, which is a gastropub on the street. The food is incredible. The mac and cheese is amazing. The cheese it uses is great and the dish comes out sizzling hot. Once I started eating it, I could not stop till I finished it. I have the dish ranked as good as any mac and cheese I have tried. It is in a tie with Beechers (locations in New York and Seattle). The pork belly and ""Banh mi"" Gulf Fish Tacos are excellent. The lamb sliders and sweet potato gnocchi with Louisiana crab are very good too.

Of course, Three Muses also has live jazz performances. The music is fantastic. I arrived at the gastropub ten minutes before it opened so I could get a seat at the bar immediately. It was a Sunday night and it still got busy for dinner in a hurry.

If you are visiting New Orleans and looking for recommendations, feel free to message me through Yelp and I can share my itinerary, which includes my Yelp reviews. The information for an electronic copy can also be found via my Yelp profile.",2016-05-31 14:40:23
tx5VGIFD261MgCOI4jaXwg,0Jk1qmkaLbJIpxvbz9aPrw,-Fka99c-tJ-epWYNIobqyQ,3,0,0,0,"I used to love Pizza Mizza. Something happened the past couple of years. The pizza is a a little thinner, a few less toppings and things like the kids eat for a dollar special is not really a full kids meal nor is is $1.00 ($1.79) I keep going because the service is always great, the location is good, and the half price pizza deal used to be good. Not sure if they are trying to save pennies or there was a change in management.",2015-07-28 18:25:29
Jri7rgC5LJVWaSV3Q4I0Og,758g6NGLp9deCbvowz62Ww,yghCRxGNOlD6-iCZVoVL8w,4,0,0,0,"The Opa! at WEM is worlds apart from the others; definitely the best Greek fast food spot in town. I get the #5 with the pita wrap and French Fries - yes, French fries. Not very Greek, I know. But seriously, these are no McCain potato sticks. They're close to the best I've ever had. You can also get a mean fried calamari plate here. Who knew?! 

I don't think the one on Whyte even serves appies like that. This franchise is run by Francis, a super sweet lady who takes pride in keeping a very clean restaurant. It has more the feel of an intimate little restaurant than a fast food chain. When I feel like Opa! I head to WEM. Their pita bread is so yummy and fresh and their tzatziki is to die for.",2008-12-06 04:15:59
J3dl_BagtA9JnppdGkHlvQ,ZKHpDDP3KJf-2WVzsyGyUg,I6L0Zxi5Ww0zEWSAVgngeQ,5,0,0,0,"Stumbled across the set back, sidewalk cafe on a lovely, sunny afternoon. Plopped down with our beers from next door, and took in the jazz band that was playing under a tent. The waterfall that greets you as you walk into the courtyard is a nice touch. We cam back the next day, had some drinks (full bar there folks) and although they serve sandwiches and light snacks, we tried some beignets. They were excellent. Never had better. 
It's a quaint little outdoor area that can't be missed. Either soaking up some sun during the day, or sitting back and relaxing while enjoying the live at night.",2009-03-04 18:29:43
wVcqdcaJaqhHr0TkdFYalA,VHvmnMAnKvqZIxH63BaF5w,wqj6JquckEOs1h7rs376kQ,4,2,0,1,"We were in the neighbourhood for an earlier evening event. I remembered how much I enjoyed this place in the past. So I suggested we walk over for supper. 

I still like this restaurant. Friendly service, large portions and speed of food service is consistent from when I was here a few years ago. We all enjoyed our meals and didn't feel rushed to leave our table.

However the years seem to have caught up to the place. Floor is noticeably worn down where the chairs are sliding back and forth at the tables. Bathroom was tidy but nothing exceptional by any means. Definitely want to watch that slightly raised floor going out of the bathrooms or that could be a tripping hazard. Everything is decently clean within the restaurant but this would only be a casual lunch place for me in the future.",2018-05-19 03:39:46
XJ8kHvx8GiLM8cDcToRIaw,stHAj4YnbLl3EIYsI5TrWA,AzseSGgDC6bVtMPEYo1CNQ,5,0,0,0,"There's ice cream and then there is creole creamery ice cream. Made fresh right in the store. It's better than cold stone, baskin robins, or anything else you can buy in a grocery store.",2016-02-12 04:58:33
c6HOP-K50I4kflevcsmdnw,1oPdaMEM-nwN4EWKVnz2cQ,uVJkqQ1U9MH7hBorrwGhBg,1,1,0,0,I really really wanted to like this place but didn't. The chicken wasn't great and not such a wide menu to select from. The staff was extremely friendly and helpful and the place is cool but the food was bad.,2013-12-08 02:43:52
UtYIwvL0wE-OOEsc_D08zQ,kXUQ1nn7EX-POSyGBvHPtA,OHzX-ZD9qyoeoxR8Z0dlIA,5,0,0,0,"This is the best bar in the Olde City neighborhood. I have been eating and drinking here for years and I have had much of the food on their menu. Personally, I favor the pulled pork but any of their barbecue items will really make your mouth happy. 

Sharing a pick-3 with a date over some delicious (and often rare) craft brews can make a great night out. I also find its a great place for happy our with friends becuase many bars Happy Hour specials only include cheaper beers. At Khyber the Happy Hour special applies to everything.  The bacon popcorn is also a clutch choice to accompany happy hour beers.",2012-09-10 19:38:42
FV0jO8rBfT2S5xwVrwDRcA,EmFmu3jzYIhbRf-Pn4MSCg,K1r1fGmCbrmC_V6Aj22Zew,4,0,0,0,"There is real quality  there. The caveat, they use a lot of canola oil which no 1st  class bakery would. But on the other hand they will make with real butter and do if you call ahead and those products are very fine.",2016-07-25 05:36:45
0aPl5G1wRuvHtl29W3r7Dw,A9lcpFNO3WgohtALbVQtIQ,ltBBYdNzkeKdCNPDAsxwAA,4,0,0,0,"Food is great, drinks are great, deals are great (Brunch with 2-4-1 drinks? Heck yeah!). The menu is extensive and interesting, with unique twists on classic dishes. The service is also great, but I am withholding a fifth star due to the management's seating policies.

We came for brunch on a Sunday expecting an hour plus wait, so when the hostess informed us it would be 1hr45m we weren't surprised. However, we became frustrated when we noticed there were 4 open tables on the patio that still hadn't been seated after an hour of waiting. It was a beautiful day so we asked the hostess about it and she said that the tables were reserved. When we asked again, she explained that the patio tables were not assigned to a specific server but were instead added on to a server's load inside, so they weren't seating them because they didn't want to overwhelm the servers. Totally understandable to not want to overwork your servers, but why not seat people with the caveat that service will be slower? Or better yet, why not specifically assign a server to the outdoor section so that wait times will be lower? Having worked in the service industry, our group was confused by this. We ended up just sitting at one of the empty patio tables until the hostess notified us that a table was ready. 

We ordered the Cheddar Biscuit, the Wood Fire Double Yokes, and a Turkey Feta Omelette from the specials board and all were delicious. The biscuit comes in a trio and though it doesn't look like a lot of food they are VERY filling. Our server surprised us with a side of White Trash Hash on the house because our food was taking longer than expected (we didn't even notice the timing, so it was a very nice gesture). The White Trash Hash is a must, this stuff is addicting! Potatoes, rice, and gooey cheese- who could ask for more.

Overall, great place for brunch in Nashville. Expect a long line but food worth the wait. Hopefully management can improve their seating policies to cut down on wait times in the future.",2018-03-23 16:01:31
HOv0zIcxJ-YUchApuDTzFA,xIYA1GneZw79bVPoET727Q,gCcJTKC40CL0XtYYGfcXDw,5,0,0,0,"At the midpoint of a bike ride, we had the chicken gyros and falafel sandwich for lunch, and they were wonderful. Ingredients are fresh and flavorful, and the staff, overseen by the effusive Smiley, were consistently friendly and helpful.",2014-06-28 19:27:40
05vH0XPZDz5Wk51nfhO9Rg,Tk0I6tyg99aPA9IgBGoJpA,t6ALhUz4yCVzZeTNSwVjCA,5,2,0,0,"Love the Fried Chicken there but have you tried Joe Bob's Baby Back Ribs? We travel a lot and I have to say that after the Stake Out's rib in Las Vegas, these ribs are the second best we have eaten anywhere in Nevada. Super tender, juicy, and very meaty with a mild but great tasting sauce. Unlike some other's ribs, these have a nice smoked flavor even before the BBQ sauce is added. 

Nice local pub atmosphere with a few slots and sports orientated TV's. Smoke free too.",2014-05-07 19:04:23
obulTogDLayEiWwzC5JLQw,3Zwp0YMH_sLKKDo8a8FzPQ,w0lcP2ngFaUpBGi5yzlYDw,5,0,0,0,"Great food, great staff, cool atmosphere. The jerk wings are to die for, seriously! Topped it off with the coconut cake dessert for dessert and that too was great! If you don't like spicy, though don't try the wings because they were HOT! 

Waiter was really nice especially to my young daughter, her Mac and cheese wasn't bad either.",2017-02-19 19:38:55
zbKwclX087yqCWh4f5i94A,ecptImHT4hdiVJJzRKCD8g,n-iPn34tLaqnq-dI8m8Bkw,4,0,0,0,Great time here. Younger crowd but the musicians are awesome and the vibe is amazing.,2017-06-06 22:40:09
I1RzLPs-q3SelAXqKCQy-Q,GltpBXG2dCiMvi-bxvJPHA,PY9GRfzr4nTZeINf346QOw,4,0,0,0,"The Pepermill is one of my favorite places.   The only reason I give it 4 instead of 5 is we wanted to go there for Thanksgiving Dinner.  The line was well over 2 hours.  It seems like they could of handled that better.

Otherwise the food is consistently good, prices are reasonable.  The Casino is kept very clean and the food selection is great.  Staff is always friendly.",2014-11-30 04:22:24
LY382T-3Z9Q7AIY1c608Rw,aCLc72gpsf8zbdayft5vtw,jMZ56S8Y1t7cA1Ob-d-qeA,4,1,1,0,"This was a fun place to visit for a light dinner and some great entertainment with the kiddies! We caught a band called Washboard Rodeo, and they played some fun bluegrassy-type western swing. We'd made a 7:30 reservation via Open Table and were seated immediately. It's a small place, so any table you get is a good one. This is one of the few places on Frenchman Street that seems okay for children: mine are 9 and 11 and very capable of behaving well in a gastropub setting. The menu has a great baked mac & cheese and the waitresses are warm and welcoming. I have to say, after sampling the fish tacos, I sorta wish that I had ordered the mac & cheese, too! The tacos were okay but small and pretty bland. The mac & cheese was plentiful and well-seasoned. But this place is all about the music and the drinks, and on these they won me over. Had a simple Stella Artois apple cider (despite the great drink selection) and hubby enjoyed his porter. If you make a reservation, they give you 90 minutes to dine, which to me was more than enough. The band starts at 7pm on a weeknight, taking a 15-minute break around 8pm, and our 7:30 reservation gave us plenty of time to enjoy the music. If you visit New Orleans with older kiddies, I'd say give this place a go.",2016-06-22 20:49:58
O42OgV3kaPGGuztA40cv-Q,J_v42xK6BG7VdYiK3EkN3w,FHNIvNgh3fS7VZQq2Y3dsA,4,0,0,0,"There were quite a few reasons why I could not give Cheu a five-star rating but it does not include the food. First, Cheu is a small location. There are only three tables crammed into a small nook which should onlyt. Second, VERY limited seating. Therefore, this place does not offer reservations, except in extreme cases, and seating it fills up fast. 

However, the food does come out at a fast rate so I cannot see why anyone would want to eat, relax and talk for a bit. The noise level is rather loud and the music does not help in that aspect. 

Besides those little annoyances, Cheu does offer delicious ramen that is worth the wait and crammed area. The secret lies in their small menu that is precise and allows to make ramen a specialty. I tasted ramen from other restaurants and the menus tend to be huge; lots of combinations, food seems rushed and put together; but not here. 

The slices of brisket in my ramen was lean and non-fatty and the broth was absolutely delicious. Cheu does offer apps as well but you can feel up on the ramen alone; but if you must try an appetizer try the Garlic Wings or/and the Pizza Dumplings.

Back to the ramen! I added an soft boiled egg that perfectly complemented the noodles and a Spiked Juice w/ Rum to top it off. Although the noodle bar is pricey the tasty and satisfying dishes makes it worth the investment",2016-04-11 20:36:29
ZwcAlxmgm1NdCvKCR3-RZQ,d0stMH55amH5gK8djXdsjw,j99PtxlKTW_u5alE4jiqHQ,5,0,0,0,"It was my 30th birthday, and Ralph's food was all that was on my mind.  I was thinking about veal since I knew that Italians really do make it best.  My husband and I stopped in to make a reservation for later that night and the host was very friendly and said ""We don't have anything open until 8:30pm"" but that was no problem for us and we just strolled around the surrounding area and stopped in a few shops while we were waiting.  At 8:15 we came back and our table was ready.  We sat down and were promptly served a nice cool glass of ice water.  My husband ordered an Italian Kiss which is some sort of espresso mixed drink.  He said it was out of this world.  A few minutes later we were served some delicious Italian bread and butter.  The bread was wonderful.  We then placed our order after looking over the menu.   We got the escargot as our appetizer.  This was absolutely wonderful!   My husband knew he wanted the Seafood Pescatore.  I decided to have the Veal Marsala and a side of meatballs.  We enjoyed our bread until our meals were brought out.  Now my Veal Marsala was hands down the best dinner out I have EVER had.  The veal was tender, the mushrooms were delicious, and the sauce,  well I think I had dreams about it that night.  My husband's dinner was also wonderful.  He used to prepare this himself and was surprised at how fresh and tender the mussels were .  He said he would get that again.  Now the meatballs are something you HAVE to get if you go to Ralph's!!!  These were nice and firm and the gravy was wonderful!  After all this good food we had to finish off the night with a cannoli.  My husband and I both ordered one and got one to go for my Dad.  Well those were crisp and the filling was the best i've ever had!    We will be returning to try more of their food.  Thank you Ralph's for making my 30th birthday incredible!",2012-07-16 15:18:45
ZMbx0ap-u6YR8SLrTgLofg,cB2q-fXqnWCQZpICQ32Znw,6p07zfmJWvytr0paqpyvbg,3,0,0,0,We were excited about the fun vibe and great music in a laid back atmosphere on Broadway! Bartender was not friendly--yelling at customers and not real accommodating. Had to leave to enjoy our laid back vibe elsewhere.,2017-01-15 03:57:05
6WsUbv7D1P3uLELipyGpKg,1PhM0nRN6WN6bZadHN5cWQ,UCMSWPqzXjd7QHq7v8PJjQ,2,2,0,0,"Food was nothing special. I think this place gets a lot of hype because they push alcohol really hard to make it have a fun vibe. I mean, it's not bad, but it's not worth the price either.",2017-04-30 17:23:28
ahYrXLBd0dHbpmk3P6W0Dw,y9CUaIb287ofCsiKMYdk-w,D5V0Fawd6ODVgqCY8xngsw,5,0,0,0,"Stayed here two nights for a conference. The rooms were very clean, comfortable, and fairly modern looking. Convenient location, definitely safe. All staff was very friendly. Lobby is busy, but nice place to sit",2018-03-04 03:06:25
wkd66bZD2KOI2lcl1KQT0A,9olzN1bDvsrfCntmhP9hqg,2oav5QoWgnvTI2gO5xFMjw,4,0,0,0,"Overall, a very pleasant and enjoyable stay minus a few issues. First of all, it's impossible to discount the location. If you're visiting Philadelphia and are looking to explore some of the sites in the old city this is definitely the place to go. We stayed over the July 4th weekend and were right in the middle of all the festivities. The room is beautiful and colorful and fun and well furnished. The front desk staff and  front door personnel are always very helpful. The room is plenty spacious with great views, at least from our room. Make sure to sign up for the reward program as you'll have free wifi and a ten dollar credit for either the mini bar or the bar downstairs. The hotel is also pet friendly which is a great option for those traveling with pets. A few issues that did arise during our stay. The bed is very firm, so be aware of that if you have issues with that type of bed. Also, parking is by valet only and costs $50 which is quite steep. If you don't mind the walk, there is a parking garage, Bourse, about a block and a half away which only charges $28. There are also no garbage bags in the room which can be quite annoying when you're traveling with pets. There was also a dog on my floor which kept barking for about five hours straight numerous nights in a row. The hotel staff did not seem to be able to handle this situation, except to call my room asking me to control and handle my dogs which were silent. Finally, there was a fire alarm that went off which forced us to evacuate from the tenth floor with the dogs which wasn't much fun using the stairs. If possible, even though the view won't be as great if traveling with pets try to get a lower room just in case.",2017-07-08 19:19:26
KsEHi6Uurmjh2eoGZOrYvQ,ztZoGMHHqEfsxhTHAVNcOw,mcr1lAEdvGLMJhuPwI3I2A,2,1,0,0,"food is okay but service is too bad. Cold face, arrogant tone. Don't like it at all. Never visit back probably.",2015-08-30 18:27:53
r-gOnsFq7eVmz1yqPFChUg,Nj1zUW8IBiEU-vplqO8-Ew,18eWJFJbXyR9j_5xfcRLYA,5,0,0,0,"Delicious, tasty, very competitive (formula with 2 starters+1 entree for 15$. Adorable service, the best coconut icecream i had ever. Do not hesitate.",2016-01-04 08:30:03
GxYB55ywEwrj8VqLyE6IDA,uVf7IGqMZ3TIHUYsnSNiqw,6kPHr6gZaU9732ptn9gJrA,5,1,0,0,Hi there!! I highly recommend this restaurant food is so good especially the chicken is the bomb...,2014-08-11 01:42:19
1LmMjGrJoq-XX-6B9W8sXA,xv6tLH4OETwDx4B_BiNWbA,SlZJATE_TGUU8X34UJNi4g,4,0,0,0,"Parking (even on a Thursday) was a pain but as long as you're ok with a little walk, it's doable. The service was spectacular. I love how in locals places staff is usually honest and laid back. The bartender/waiter extraordinaire told me he thinks mules are a joke of a cocktail and so I steered away from the Pear-a-mule and went with the good old margarita.  Cocktail-wise you really can't go wrong. We started with the chips and guac which was delicious, fresh and flavorful. We also ordered the sweet potato wedges with serrano aioli----highly recommended. I had the chimichurri sliders (they caught my eye for some reason). I seemed like and off combination but the flavors worked together and I was quite happy with my choice. (Side note: ladies, you won't be able to eat this gracefully---date tip.) Overall I'm super impressed with the service and quite happy with the food and value. It wasn't crowded when we were there but I can imagine it feels---and gets-- crowded very easily. That's just about the only downside. This is definitely good for a casual little stop with some good drinks,  some interesting food and a nice cantina feel.",2015-08-07 13:57:58
D0KixyPG0h55ASBY0yKOsA,srou4DkAZLbVsgAPGqzN-g,M0r9lUn2gLFYgIwIfG8-bQ,5,1,0,1,"I think I am giving it five stars because this place was a real surprise. I have never been to a place like this- just altogether special in decor, service, food and drink... You will not regret swinging by here.

One, the place is adorable. Upon first glance, one might note that it is reminiscent of an old industrial factory, but more like a factory that a group of rag-tag children made into a playhouse. Vibrant color, flowers, natural lights fun stair cases, decorative window panes... Really fun environment. 

Service was a little slow, but considering they were packed to the brim because of our conference I let it slide. Waitress and hostess were really friendly. 

This place has delicious and fresh burgers that come in such unique flavor combinations. I came back a second time just to try another one. First one I had was the Hog-Thai'ed which was a peanut glazed burger served with Thai rice noodles. SOOOOOO GOOOD. The one I had the next day was the American. (If you're worried about your cardiovascular health, please don't eat this one.) it is your classic bacon burger topped with melted cheese and fried Mac-n-cheese. Let's just say it changed me. Fries are amazing and paired perfectly with their unique sauces. Loved the sriracha mayo. A must try. 

They also serve a million types of sodas including draft sodas, shakes (loved the cinnamon shake) as well as boozy shakes which are as wonderful wd they sound. 

If you're looking for THE place in downtown St. Louis, please stop here.",2014-01-18 20:38:35
GEA41ZdplXqHHEMzVX1skw,Seq38L70mTIRtNUPeh-ITA,S2Ho8yLxhKAa26pBAm6rxA,1,0,0,0,"Went here for dinner, got the crab claws, gumbo and jambalaya pasta. Was really disappointed in everything. Everything came out like warm and not hot. The crab claws were the only thing that was good. The gumbo was not good at all. Our jambalaya came out and had a hair
In it! We couldn't eat that and had to return it. The manager came out and all they did was apologize. That doesn't make up for me leaving still hungry. 

Such a disappointing experience and won't be back here. 

Next time take care of your customers and make sure that you do something besides offer an apology for ruining our dinner.",2018-02-24 01:54:42
ebJuMT88xHmz9GOQ_EbT8A,ZaJa1cuUcTBWIIr4S4L14g,4u4njx79dMrXNhbRFHjG8A,5,1,0,0,"Healthy food is a rarity in Nola, and HK does healthy food fast. I live in the campus area and I love the convenience of this place. The menu covers it all really, so whatever I'm in the mood for they usually have it.",2017-02-10 01:35:21
-a6wu6XsWfoiI_XyVvhP1Q,ppYEK9zY7Vlhdf855ehlHA,SZU9c8V2GuREDN5KgyHFJw,3,0,0,0,"Walked for what felt like an eternity down to the wharf because my BF claimed to have had the best clam chowder in his life here. Oh-em-gee he was right. BEST clam chowder EVER. We also got the coconut shrimp and the shrimp ceviche. These plates were meh. The ceviche wasn't a true ceviche since the shrimp wasn't actually ""cooked"" in lime. It felt more like a salad. Coconut shrimp was better but the accompanying fries and coleslaw was below average.",2017-03-27 18:31:51
dFCKO2H3gGVv1w0Gny_RxQ,wuxfDynqWtaQ3V3wwB0mYA,c7OfNRMIqAhtNOMEat3Rbg,4,1,0,0,"We placed a large dinner order for take-out via Fellini's web site. When we arrived, there was no record of the order. They agreed to cook it while we waited, but when we got home with the food, half of the dinners were not correct.

The next day, I called and asked to speak with the owner/manager who got on the phone. He profusely apologized and explained the reason for the ordering snafu. He offered to re-do the order as a comp. A few days later, we ordered take-out again and he made good on his word. The dinners were ready on time and were delicious. 

Any business can experience a snafu, so it was very nice of them to own it and rectify the problem. We will definitely be back!",2018-02-11 17:57:33
